uniprot_id,Reviewed,Gene Names,Organism,Length,pathogen,disease_name
Q9KNV2,reviewed,aroB VC_2628,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),361,vibrio_cholerae,Cholera
Q9KNV6,reviewed,gph VC_2624,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),226,vibrio_cholerae,Cholera
Q9KNV7,reviewed,trpS VC_2623,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),338,vibrio_cholerae,Cholera
Q9KNW0,reviewed,rimO VC_2620,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),470,vibrio_cholerae,Cholera
Q9KNW2,reviewed,argD VC_2618,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),403,vibrio_cholerae,Cholera
Q9KNX6,reviewed,slyD VC_2604,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),201,vibrio_cholerae,Cholera
Q9KNX8,reviewed,purA VC_2602,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),432,vibrio_cholerae,Cholera
Q9KNY5,reviewed,rplD VC_2595,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),200,vibrio_cholerae,Cholera
Q9KP08,reviewed,rpoA VC_2571,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),330,vibrio_cholerae,Cholera
Q9KP19,reviewed,cysD VC_2560,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),302,vibrio_cholerae,Cholera
Q9KP20,reviewed,cysN VC_2559,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),476,vibrio_cholerae,Cholera
Q9KP21,reviewed,cysC VC_2558,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),215,vibrio_cholerae,Cholera
Q9KP30,reviewed,msrA VC_2549,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),212,vibrio_cholerae,Cholera
Q9KP34,reviewed,ppa VC_2545,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),176,vibrio_cholerae,Cholera
Q9KP35,reviewed,fbp VC_2544,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),336,vibrio_cholerae,Cholera
Q9KP42,reviewed,thiQ VC_2537,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),238,vibrio_cholerae,Cholera
Q9KP62,reviewed,murA VC_2514,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),419,vibrio_cholerae,Cholera
Q9KP66,reviewed,pyrB VC_2510,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),309,vibrio_cholerae,Cholera
Q9KP68,reviewed,argF VC_2508,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),334,vibrio_cholerae,Cholera
Q9KP70,reviewed,rapA hepA VC_2506,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),969,vibrio_cholerae,Cholera
Q9KP71,reviewed,rluA VC_2505,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),245,vibrio_cholerae,Cholera
Q9KP73,reviewed,valS VC_2503,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),953,vibrio_cholerae,Cholera
Q9KP81,reviewed,leuC VC_2492,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),467,vibrio_cholerae,Cholera
Q9KP82,reviewed,leuB VC_2491,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),363,vibrio_cholerae,Cholera
Q9KP83,reviewed,leuA VC_2490,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),516,vibrio_cholerae,Cholera
Q9KP93,reviewed,rpiA VC_2480,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),218,vibrio_cholerae,Cholera
Q9KPA4,reviewed,nadB VC_2469,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),535,vibrio_cholerae,Cholera
Q9KPB0,reviewed,lepA VC_2463,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),597,vibrio_cholerae,Cholera
Q9KPB2,reviewed,rnc VC_2461,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),225,vibrio_cholerae,Cholera
Q9KPB3,reviewed,era VC_2460,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),325,vibrio_cholerae,Cholera
Q9KPB5,reviewed,pdxJ VC_2458,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),243,vibrio_cholerae,Cholera
Q9KPC1,reviewed,rlmD rumA VC_2452,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),440,vibrio_cholerae,Cholera
Q9KPC5,reviewed,eno VC_2447,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),433,vibrio_cholerae,Cholera
Q9KPD4,reviewed,glnE VC_2438,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),948,vibrio_cholerae,Cholera
Q9KPE3,reviewed,coaE VC_2427,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),202,vibrio_cholerae,Cholera
Q9KPE9,reviewed,xerD VC_2419,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),302,vibrio_cholerae,Cholera
Q9KPF6,reviewed,lpd VC_2412,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),475,vibrio_cholerae,Cholera
Q9KPF9,reviewed,rsmH mraW VC_2409,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),316,vibrio_cholerae,Cholera
Q9KPG4,reviewed,mraY VC_2404,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),360,vibrio_cholerae,Cholera
Q9KPG5,reviewed,murD VC_2403,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),440,vibrio_cholerae,Cholera
Q9KPG7,reviewed,murG VC_2401,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),354,vibrio_cholerae,Cholera
Q9KPG8,reviewed,murC VC_2400,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),486,vibrio_cholerae,Cholera
Q9KPH2,reviewed,lpxC VC_2396,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),305,vibrio_cholerae,Cholera
Q9KPH4,reviewed,secA VC_2394,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),903,vibrio_cholerae,Cholera
Q9KPH7,reviewed,dapB VC_2391,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),269,vibrio_cholerae,Cholera
Q9KPI6,reviewed,btuF VC_2381,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),276,vibrio_cholerae,Cholera
Q9KPI8,reviewed,mtnN VC_2379,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),231,vibrio_cholerae,Cholera
Q9KPK1,reviewed,VC_2366,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),161,vibrio_cholerae,Cholera
Q9KPK7,reviewed,nfo VC_2360,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),286,vibrio_cholerae,Cholera
Q9KPL7,reviewed,deoC VC_2350,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),259,vibrio_cholerae,Cholera
Q9KPL8,reviewed,deoA VC_2349,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),448,vibrio_cholerae,Cholera
Q9KPL9,reviewed,deoB VC_2348,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),406,vibrio_cholerae,Cholera
Q9KPM0,reviewed,deoD1 VC_2347,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),241,vibrio_cholerae,Cholera
Q9KPM2,reviewed,VC_2345,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),328,vibrio_cholerae,Cholera
Q9KPN7,reviewed,dapD VC_2329,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),343,vibrio_cholerae,Cholera
Q9KPQ4,reviewed,mltA VC_2312,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),368,vibrio_cholerae,Cholera
Q9KPQ9,reviewed,panE VC_2307,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),296,vibrio_cholerae,Cholera
Q9KPR9,reviewed,rlmG VC_2297,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),376,vibrio_cholerae,Cholera
Q9KPS2,reviewed,nqrB VC_2294,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),415,vibrio_cholerae,Cholera
Q9KPS5,reviewed,dinB VC_2287,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),360,vibrio_cholerae,Cholera
Q9KPT8,reviewed,proB VC_2274,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),377,vibrio_cholerae,Cholera
Q9KPT9,reviewed,proA VC_2273,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),416,vibrio_cholerae,Cholera
Q9KPU4,reviewed,ribH VC_2268,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),156,vibrio_cholerae,Cholera
Q9KPV0,reviewed,glnD VC_2262,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),876,vibrio_cholerae,Cholera
Q9KPV4,reviewed,pyrH VC_2258,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),243,vibrio_cholerae,Cholera
Q9KPV6,reviewed,uppS VC_2256,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),250,vibrio_cholerae,Cholera
Q9KPV8,reviewed,dxr VC_2254,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),402,vibrio_cholerae,Cholera
Q9KPW3,reviewed,fabZ VC_2249,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),153,vibrio_cholerae,Cholera
Q9KPW8,reviewed,accA VC_2244,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),319,vibrio_cholerae,Cholera
Q9KPX6,reviewed,gloB VC_2236,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),252,vibrio_cholerae,Cholera
Q9KPX8,reviewed,rnhA VC_2234,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),156,vibrio_cholerae,Cholera
Q9KPY2,reviewed,gmhA VC_2230,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),191,vibrio_cholerae,Cholera
Q9KPY6,reviewed,purM VC_2226,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),346,vibrio_cholerae,Cholera
Q9KPY7,reviewed,upp VC_2225,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),208,vibrio_cholerae,Cholera
Q9KQ13,reviewed,flgH VC_2194,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),258,vibrio_cholerae,Cholera
Q9KQ15,reviewed,flgJ VC_2192,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),334,vibrio_cholerae,Cholera
Q9KQ21,reviewed,pth VC_2184,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),196,vibrio_cholerae,Cholera
Q9KQ23,reviewed,ispE VC_2182,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),295,vibrio_cholerae,Cholera
Q9KQ24,reviewed,hemA VC_2180,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),419,vibrio_cholerae,Cholera
Q9KQ26,reviewed,prmC hemK VC_2178,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),286,vibrio_cholerae,Cholera
Q9KQ30,reviewed,nutA VC_2174,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),553,vibrio_cholerae,Cholera
Q9KQ40,reviewed,VC_2164,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),484,vibrio_cholerae,Cholera
Q9KQ47,reviewed,dapA VC_2157,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),292,vibrio_cholerae,Cholera
Q9KQ52,reviewed,dapE VC_2152,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),377,vibrio_cholerae,Cholera
Q9KQ63,reviewed,fliD VC_2140,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),666,vibrio_cholerae,Cholera
Q9KQ85,reviewed,aroC VC_2116,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),361,vibrio_cholerae,Cholera
Q9KQ91,reviewed,mnmC VC_2110,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),674,vibrio_cholerae,Cholera
Q9KQ92,reviewed,pdxB VC_2108,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),381,vibrio_cholerae,Cholera
Q9KQB5,reviewed,sucC VC_2085,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),388,vibrio_cholerae,Cholera
Q9KQB8,reviewed,znuC VC_2082,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),262,vibrio_cholerae,Cholera
Q9KQD5,reviewed,VC_2065,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),130,vibrio_cholerae,Cholera
Q9KQD8,reviewed,cheB1 VC_2062,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),377,vibrio_cholerae,Cholera
Q9KQE3,reviewed,ccmA VC_2057,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),207,vibrio_cholerae,Cholera
Q9KQE7,reviewed,ccmE cycJ VC_2053,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),160,vibrio_cholerae,Cholera
Q9KQE9,reviewed,dsbE ccmG VC_2051,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),184,vibrio_cholerae,Cholera
Q9KQF5,reviewed,topB VC_2043,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),647,vibrio_cholerae,Cholera
Q9KQH0,reviewed,rluC VC_2028,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),315,vibrio_cholerae,Cholera
Q9KQH4,reviewed,plsX VC_2024,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),341,vibrio_cholerae,Cholera
Q9KQH5,reviewed,fabH1 VC_2023,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),316,vibrio_cholerae,Cholera
Q9KQH7,reviewed,fabG VC_2021,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),244,vibrio_cholerae,Cholera
Q9KQH8,reviewed,acpP VC_2020,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),78,vibrio_cholerae,Cholera
Q9KQH9,reviewed,fabF VC_2019,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),414,vibrio_cholerae,Cholera
Q9KQI0,reviewed,pabC VC_2018,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),267,vibrio_cholerae,Cholera
Q9KQI2,reviewed,tmk VC_2016,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),212,vibrio_cholerae,Cholera
Q9KQK0,reviewed,msrB VC_1998,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),147,vibrio_cholerae,Cholera
Q9KQM0,reviewed,VC_1978,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),194,vibrio_cholerae,Cholera
Q9KQM3,reviewed,menD VC_1975,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),570,vibrio_cholerae,Cholera
Q9KQM6,reviewed,menC VC_1972,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),332,vibrio_cholerae,Cholera
Q9KQQ6,reviewed,folD VC_1942,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),286,vibrio_cholerae,Cholera
Q9KQR9,reviewed,dctP VC_1929,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),332,vibrio_cholerae,Cholera
Q9KQS5,reviewed,tig VC_1923,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),433,vibrio_cholerae,Cholera
Q9KQS6,reviewed,clpP VC_1922,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),200,vibrio_cholerae,Cholera
Q9KQS7,reviewed,clpX VC_1921,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),426,vibrio_cholerae,Cholera
Q9KQT2,reviewed,cmk VC_1916,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),225,vibrio_cholerae,Cholera
Q9KQT7,reviewed,pyrF VC_1911,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),231,vibrio_cholerae,Cholera
Q9KQU8,reviewed,fadR VC_1900,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),279,vibrio_cholerae,Cholera
Q9KQX0,reviewed,lpxK VC_1877,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),336,vibrio_cholerae,Cholera
Q9KQX2,reviewed,kdsB VC_1875,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),252,vibrio_cholerae,Cholera
Q9KQZ7,reviewed,lpxH VC_1850,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),242,vibrio_cholerae,Cholera
Q9KQZ9,reviewed,cysS VC_1848,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),459,vibrio_cholerae,Cholera
Q9KR00,reviewed,ruvC VC_1847,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),173,vibrio_cholerae,Cholera
Q9KR01,reviewed,ruvA VC_1846,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),204,vibrio_cholerae,Cholera
Q9KR02,reviewed,ruvB VC_1845,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),334,vibrio_cholerae,Cholera
Q9KR14,reviewed,nadA VC_1833,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),353,vibrio_cholerae,Cholera
Q9KR33,reviewed,cry1 VcCry1 VC_1814,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),461,vibrio_cholerae,Cholera
Q9KR61,reviewed,nanK VC_1782,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),287,vibrio_cholerae,Cholera
Q9KR64,reviewed,siaP VC_1779,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),321,vibrio_cholerae,Cholera
Q9KR65,reviewed,siaQ VC_1778,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),173,vibrio_cholerae,Cholera
Q9KR66,reviewed,siaM VC_1777,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),427,vibrio_cholerae,Cholera
Q9KR69,reviewed,nanM VC_1774,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),384,vibrio_cholerae,Cholera
Q9KRA7,reviewed,aat VC_1735,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),243,vibrio_cholerae,Cholera
Q9KRB5,reviewed,glgC1 VC_1727,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),405,vibrio_cholerae,Cholera
Q9KRC1,reviewed,purR VC_1721,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),336,vibrio_cholerae,Cholera
Q9KRC6,reviewed,mukF VC_1716,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),445,vibrio_cholerae,Cholera
Q9KRC8,reviewed,mukB VC_1714,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),1491,vibrio_cholerae,Cholera
Q9KRD8,reviewed,metE VC_1704,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),761,vibrio_cholerae,Cholera
Q9KRF0,reviewed,torA VC_1692,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),820,vibrio_cholerae,Cholera
Q9KRJ0,reviewed,vcc VC_1650,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),818,vibrio_cholerae,Cholera
Q9KRK5,reviewed,rsuA VC_1635,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),231,vibrio_cholerae,Cholera
Q9KRL3,reviewed,VC_1624,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),414,vibrio_cholerae,Cholera
Q9KRM5,reviewed,metAS metA VC_1611,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),313,vibrio_cholerae,Cholera
Q9KRP1,reviewed,galK VC_1595,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),386,vibrio_cholerae,Cholera
Q9KRQ1,reviewed,VC_1585,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),503,vibrio_cholerae,Cholera
Q9KRS6,reviewed,katG VC_1560,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),724,vibrio_cholerae,Cholera
Q9KRT4,reviewed,ugpC VC_1552,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),372,vibrio_cholerae,Cholera
Q9KRU4,reviewed,norM vcmA VC_1540,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),457,vibrio_cholerae,Cholera
Q9KRV2,reviewed,nagK VC_1532,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),302,vibrio_cholerae,Cholera
Q9KRV8,reviewed,mobA VC_1526,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),203,vibrio_cholerae,Cholera
Q9KRX4,reviewed,cobB VC_1509,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),246,vibrio_cholerae,Cholera
Q9KRY1,reviewed,rsmF VC_1502,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),473,vibrio_cholerae,Cholera
Q9KRZ2,reviewed,pyrD VC_1491,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),336,vibrio_cholerae,Cholera
Q9KRZ5,reviewed,rlmL VC_1488,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),708,vibrio_cholerae,Cholera
Q9KS00,reviewed,fabA VC_1483,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),172,vibrio_cholerae,Cholera
Q9KS29,reviewed,ttcA VC_1432,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),310,vibrio_cholerae,Cholera
Q9KS33,reviewed,potA VC_1428,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),377,vibrio_cholerae,Cholera
Q9KS43,reviewed,tseL VC_1418,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),641,vibrio_cholerae,Cholera
Q9KS59,reviewed,cheB3 VC_1401,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),358,vibrio_cholerae,Cholera
Q9KS67,reviewed,cry2 VcCry2 VC_1392,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),504,vibrio_cholerae,Cholera
Q9KS71,reviewed,lplA VC_1388,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),338,vibrio_cholerae,Cholera
Q9KS93,reviewed,queC VC_1366,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),231,vibrio_cholerae,Cholera
Q9KSC2,reviewed,prpB VC_1336,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),308,vibrio_cholerae,Cholera
Q9KSD1,reviewed,mglA VC_1327,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),502,vibrio_cholerae,Cholera
Q9KSJ3,reviewed,ribA VC_1263,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),198,vibrio_cholerae,Cholera
Q9KSJ9,reviewed,ubiG VC_1257,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),245,vibrio_cholerae,Cholera
Q9KSL1,reviewed,btuD VC_1245,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),251,vibrio_cholerae,Cholera
Q9KSL4,reviewed,astE VC_1242,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),342,vibrio_cholerae,Cholera
Q9KSL8,reviewed,cobS VC_1238,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),261,vibrio_cholerae,Cholera
Q9KSM5,reviewed,cdd VC_1231,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),295,vibrio_cholerae,Cholera
Q9KSM8,reviewed,purT VC_1228,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),391,vibrio_cholerae,Cholera
Q9KSN4,reviewed,ihfA himA VC_1222,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),98,vibrio_cholerae,Cholera
Q9KSN6,reviewed,pheT VC_1220,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),795,vibrio_cholerae,Cholera
Q9KSN7,reviewed,pheS VC_1219,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),327,vibrio_cholerae,Cholera
Q9KSQ1,reviewed,hutI VC_1205,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),402,vibrio_cholerae,Cholera
Q9KSQ2,reviewed,hutG VC_1204,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),336,vibrio_cholerae,Cholera
Q9KSQ3,reviewed,hutU VC_1203,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),565,vibrio_cholerae,Cholera
