drugbank_id,disease,label
DB01115,costello syndrome,1
DB00837,myasthenia gravis,0
DB06285,crohn disease,0
DB01085,meningioma,0
DB00906,retinitis pigmentosa,0
DB01623,marfan syndrome,0
DB00938,celiac disease,0
DB06535,q fever,0
DB02901,fanconi anemia,1
DB06393,graves disease,0
DB00501,multiple sclerosis,1
DB04574,frontotemporal lobar degeneration,0
DB00411,frontotemporal lobar degeneration,0
DB01235,parkinson disease,1
DB00503,coronary artery disease,1
DB15133,disseminated intravascular coagulation,0
DB00242,psoriasis,0
DB00444,myopia,0
DB01016,mitochondrial complex iii deficiency,0
DB01185,multiple sclerosis,0
DB01236,hirschsprung disease,0
DB11596,leber congenital amaurosis,0
DB08842,frontotemporal lobar degeneration,0
DB00257,glaucoma,0
DB00715,lymphangioleiomyomatosis,0
DB15456,long qt syndrome,0
DB00794,psoriasis,0
DB00734,graves disease,0
DB11963,leishmaniasis,0
DB00203,graves disease,0
DB00571,hypoplastic left heart syndrome,1
DB01138,mitochondrial complex iii deficiency,0
DB02709,hypertriglyceridemia,1
DB01200,q fever,1
DB00115,noonan syndrome,0
DB00126,fanconi anemia,1
DB01283,prader-willi syndrome,0
DB14762,leishmaniasis,0
DB06650,multiple sclerosis,1
DB00615,prader-willi syndrome,1
DB06393,glaucoma,0
DB14513,glaucoma,0
DB00860,q fever,1
DB01200,prader-willi syndrome,1
DB04573,graves disease,0
DB01366,nephrotic syndrome,0
DB12770,glaucoma,0
DB00955,huntington disease,1
DB01223,hypoplastic left heart syndrome,1
DB06366,asthma,0
DB00603,lymphangioleiomyomatosis,1
DB04844,marfan syndrome,0
DB00399,mitochondrial complex iii deficiency,0
DB01233,osteoporosis,0
DB04897,retinitis pigmentosa,0
DB00703,malaria,0
DB05458,parkinson disease,0
DB11642,narcolepsy,1
DB00898,vitiligo,0
DB04948,sarcoidosis,0
DB09325,q fever,0
DB04786,coronary artery disease,0
DB00583,costello syndrome,0
DB01224,neuroblastoma,0
DB01131,cholangiocarcinoma,0
DB06151,mitochondrial complex iii deficiency,1
DB04572,breast cancer,1
DB00547,lupus nephritis,1
DB01083,retinitis pigmentosa,0
DB01340,hypoplastic left heart syndrome,1
DB09550,hypoplastic left heart syndrome,0
DB14183,leishmaniasis,0
DB04842,holoprosencephaly,0
DB11074,osteoporosis,0
DB01590,diabetic retinopathy,0
DB06815,celiac disease,0
DB14210,breast cancer,0
DB01291,glaucoma,0
DB08806,glaucoma,0
DB00327,dyskeratosis congenita,0
DB00627,neuroblastoma,0
DB00224,narcolepsy,0
DB00569,obsessive-compulsive disorder,0
DB00443,multiple sclerosis,1
DB00087,meningioma,0
DB09081,hypotrichosis,0
DB00184,intervertebral disc disease,1
DB13155,crohn disease,0
DB00014,intervertebral disc disease,1
DB00193,hypospadias,0
DB06760,diabetic retinopathy,0
DB11714,breast cancer,1
DB05773,costello syndrome,0
DB00398,tuberculosis,0
DB09073,medulloblastoma,0
DB13943,cryptorchidism,1
DB01005,hirschsprung disease,1
DB00740,hypospadias,0
DB00949,fanconi anemia,0
DB00643,dyskeratosis congenita,0
DB08906,crohn disease,0
DB16385,rhabdomyosarcoma,0
DB00544,breast cancer,1
DB09153,osteoporosis-pseudoglioma syndrome,1
DB00788,hypotrichosis,0
DB06786,lupus nephritis,1
DB06535,parkinson disease,1
DB00444,retinitis pigmentosa,0
DB13803,mitochondrial complex iii deficiency,0
DB00425,obsessive-compulsive disorder,1
DB00210,meningioma,0
DB00656,dengue,0
DB01172,burkitt lymphoma,0
DB01269,breast cancer,1
DB01023,huntington disease,0
DB08872,hypertriglyceridemia,0
DB01076,huntington disease,0
DB00909,intervertebral disc disease,1
DB01132,obsessive-compulsive disorder,1
DB06819,celiac disease,0
DB09019,diabetic retinopathy,0
DB00030,rhabdomyosarcoma,0
DB01276,dengue,0
DB09072,myasthenia gravis,0
DB13231,osteoporosis,1
DB06777,asthma,0
DB00928,barrett esophagus,0
DB00682,atherosclerosis,1
DB00307,multiple myeloma,1
DB09241,optic atrophy,1
DB00448,barrett esophagus,1
DB01204,neural tube defects,0
DB00874,frontotemporal lobar degeneration,0
DB01235,fanconi anemia,0
DB00557,hypoplastic left heart syndrome,0
DB00196,leishmaniasis,1
DB00598,nephrotic syndrome,0
DB14520,celiac disease,0
DB01054,optic atrophy,0
DB13694,coronary artery disease,0
DB00663,cystic fibrosis,0
DB00915,glioma,0
DB05018,graves disease,0
DB08822,prader-willi syndrome,0
DB00620,hyperprolactinemia,0
DB09220,cataract,0
DB04942,crohn disease,1
DB00813,hirschsprung disease,1
DB06655,cystic fibrosis,0
DB06685,meningioma,0
DB01069,obsessive-compulsive disorder,1
DB13860,q fever,1
DB00590,huntington disease,0
DB09477,dyskeratosis congenita,0
DB01416,celiac disease,0
DB12829,leishmaniasis,0
DB11703,costello syndrome,1
DB00745,atherosclerosis,0
DB00623,holoprosencephaly,0
DB01380,fanconi anemia,1
DB06287,glioma,1
DB00333,malaria,0
DB15270,gout,0
DB00712,barrett esophagus,0
DB06812,sarcoidosis,0
DB00445,leber congenital amaurosis,0
DB12553,costello syndrome,0
DB00973,myasthenia gravis,0
DB01257,meningioma,0
DB04948,lymphangioleiomyomatosis,0
DB00252,costello syndrome,1
DB00075,myasthenia gravis,0
DB00909,obsessive-compulsive disorder,1
DB01275,hirschsprung disease,1
DB00613,malaria,1
DB12248,asthma,1
DB00373,holoprosencephaly,0
DB00623,psoriasis,1
DB01248,lymphangioleiomyomatosis,0
DB00994,diabetic retinopathy,0
DB11963,osteoporosis,0
DB04828,marfan syndrome,0
DB11098,sarcoidosis,0
DB00758,intervertebral disc disease,0
DB04926,retinitis pigmentosa,0
DB11834,common variable immunodeficiency,0
DB00585,hirschsprung disease,1
DB00186,breast cancer,1
DB00250,psoriasis,0
DB00825,lupus nephritis,0
DB01042,coronary artery disease,1
DB04846,medulloblastoma,0
DB00035,common variable immunodeficiency,0
DB00499,sarcoidosis,0
DB00964,atherosclerosis,0
DB00068,hypotrichosis,0
DB00048,intervertebral disc disease,1
DB00989,lupus nephritis,0
DB00143,burkitt lymphoma,0
DB00317,noonan syndrome,0
DB00415,sarcoidosis,0
DB01101,common variable immunodeficiency,0
DB13573,hypertriglyceridemia,0
DB00067,hypertriglyceridemia,0
DB00316,nephrotic syndrome,0
DB08900,osteoporosis-pseudoglioma syndrome,1
DB00381,hypoplastic left heart syndrome,1
DB01056,hyperprolactinemia,0
DB00408,vitiligo,0
DB13316,cryptorchidism,0
DB00068,tuberculosis,0
DB11820,atypical hemolytic uremic syndrome,0
DB00190,intervertebral disc disease,0
DB09236,burkitt lymphoma,0
DB00253,lupus nephritis,1
DB00678,lupus nephritis,1
DB00838,hypoplastic left heart syndrome,0
DB00464,narcolepsy,0
DB01103,myopia,0
DB00629,crohn disease,1
DB11642,intervertebral disc disease,0
DB09122,atherosclerosis,0
DB01005,malaria,0
DB00864,lupus nephritis,1
DB09225,breast cancer,0
DB09016,disseminated intravascular coagulation,0
DB09130,glioma,0
DB05676,coronary artery disease,0
DB11507,hirschsprung disease,0
DB00375,lymphangioleiomyomatosis,0
DB01196,disseminated intravascular coagulation,0
DB01270,intervertebral disc disease,0
DB01121,nephrotic syndrome,0
DB01559,mitochondrial complex iii deficiency,0
DB06824,breast cancer,0
DB00111,noonan syndrome,0
DB00163,common variable immunodeficiency,0
DB01204,cholangiocarcinoma,1
DB14754,cholangiocarcinoma,0
DB00812,meningioma,0
DB12005,hirschsprung disease,0
DB00989,hypertriglyceridemia,0
DB00006,psoriasis,0
DB09228,dengue,0
DB14004,q fever,0
DB16220,hypertriglyceridemia,0
DB00200,malaria,0
DB09107,multiple myeloma,0
DB16099,optic atrophy,0
DB00176,narcolepsy,0
DB00215,noonan syndrome,1
DB01080,intervertebral disc disease,1
DB00972,crohn disease,0
DB00563,q fever,1
DB01130,nephrotic syndrome,0
DB00749,cataract,0
DB00130,neural tube defects,0
DB06149,intervertebral disc disease,0
DB00908,multiple myeloma,0
DB00555,vitiligo,0
DB00934,lymphangioleiomyomatosis,0
DB09154,sarcoidosis,1
DB00752,glioma,0
DB01188,costello syndrome,0
DB12543,frontotemporal lobar degeneration,0
DB01076,cystic fibrosis,1
DB00291,costello syndrome,0
DB00248,dyskeratosis congenita,0
DB00334,huntington disease,1
DB13180,huntington disease,0
DB06554,multiple myeloma,0
DB05185,optic atrophy,1
DB09053,fanconi anemia,0
DB00341,holoprosencephaly,0
DB00391,obsessive-compulsive disorder,1
DB01185,breast cancer,1
DB00519,glioma,0
DB09205,myasthenia gravis,0
DB00759,parkinson disease,1
DB11915,hypoplastic left heart syndrome,0
DB00319,idiopathic pulmonary fibrosis,0
DB12543,obsessive-compulsive disorder,1
DB00969,osteosarcoma,0
DB01238,hyperprolactinemia,1
DB09097,atherosclerosis,0
DB06756,fanconi anemia,0
DB00691,neuroblastoma,0
DB01088,burkitt lymphoma,0
DB01109,crohn disease,1
DB00679,obsessive-compulsive disorder,1
DB00398,obsessive-compulsive disorder,0
DB06767,barrett esophagus,0
DB11938,huntington disease,0
DB05076,q fever,0
DB00570,cholangiocarcinoma,1
DB01580,osteosarcoma,0
DB09462,cystic fibrosis,1
DB00906,mitochondrial complex iii deficiency,1
DB00986,asthma,1
DB00650,optic atrophy,0
DB14545,burkitt lymphoma,0
DB00328,idiopathic pulmonary fibrosis,1
DB13618,cholangiocarcinoma,0
DB04837,dyskeratosis congenita,0
DB03793,hypertriglyceridemia,0
DB00227,coronary artery disease,1
DB01050,common variable immunodeficiency,1
DB00318,q fever,1
DB12129,glaucoma,0
DB01324,barrett esophagus,0
DB01393,atherosclerosis,1
DB00397,medulloblastoma,0
DB00930,long qt syndrome,0
DB09054,tuberculosis,0
DB00421,noonan syndrome,1
DB12930,obsessive-compulsive disorder,1
DB01403,huntington disease,0
DB00949,huntington disease,0
DB00419,prader-willi syndrome,0
DB00582,meningioma,0
DB00220,diabetic retinopathy,0
DB14751,marfan syndrome,0
DB00969,common variable immunodeficiency,0
DB15992,leber congenital amaurosis,0
DB00048,parkinson disease,0
DB00333,graves disease,0
DB00678,prader-willi syndrome,1
DB06769,burkitt lymphoma,1
DB14967,cholangiocarcinoma,0
DB00264,idiopathic pulmonary fibrosis,1
DB04880,diabetic retinopathy,0
DB00334,neuroblastoma,0
DB00030,idiopathic pulmonary fibrosis,0
DB01218,leber congenital amaurosis,0
DB01595,malaria,0
DB01119,osteoporosis-pseudoglioma syndrome,0
DB09097,dyskeratosis congenita,0
DB08907,hirschsprung disease,1
DB01608,osteoporosis,0
DB01076,hypoplastic left heart syndrome,1
DB00843,asthma,0
DB01016,nephrotic syndrome,0
DB00812,osteosarcoma,0
DB00476,common variable immunodeficiency,0
DB00955,celiac disease,0
DB06803,atherosclerosis,1
DB00620,obsessive-compulsive disorder,1
DB00519,hypotrichosis,0
DB00594,hypoplastic left heart syndrome,1
DB01169,idiopathic pulmonary fibrosis,1
DB04897,barrett esophagus,0
DB00232,cataract,0
DB00316,atherosclerosis,1
DB00512,q fever,1
DB08936,common variable immunodeficiency,1
DB13931,asthma,0
DB04856,barrett esophagus,0
DB01042,cholangiocarcinoma,1
DB00273,mitochondrial complex iii deficiency,1
DB00073,multiple myeloma,1
DB01136,crohn disease,1
DB00887,optic atrophy,0
DB01416,vitiligo,0
DB00146,hirschsprung disease,1
DB01611,malaria,1
DB12020,idiopathic pulmonary fibrosis,0
DB01783,neural tube defects,1
DB00775,q fever,1
DB13155,nephrotic syndrome,0
DB06186,idiopathic pulmonary fibrosis,0
DB00683,coronary artery disease,0
DB01559,coronary artery disease,0
DB00847,gout,0
DB16650,costello syndrome,0
DB00812,multiple myeloma,0
DB00415,cystic fibrosis,0
DB00210,hypoplastic left heart syndrome,0
DB00989,psoriasis,0
DB11757,cystic fibrosis,0
DB00878,gout,0
DB11828,psoriasis,0
DB04571,graves disease,0
DB11093,atypical hemolytic uremic syndrome,0
DB01159,costello syndrome,0
DB01024,atypical hemolytic uremic syndrome,0
DB09280,narcolepsy,0
DB01215,marfan syndrome,0
DB14209,tuberculosis,0
DB00153,hypospadias,0
DB13155,idiopathic pulmonary fibrosis,1
DB00410,retinitis pigmentosa,0
DB01420,osteoporosis-pseudoglioma syndrome,1
DB00339,q fever,0
DB00410,noonan syndrome,0
DB06760,leber congenital amaurosis,1
DB04574,breast cancer,0
DB06216,rhabdomyosarcoma,0
DB00945,mitochondrial complex iii deficiency,1
DB01590,crohn disease,1
DB06603,celiac disease,0
DB04828,dyskeratosis congenita,0
DB00350,idiopathic pulmonary fibrosis,0
DB09241,neuroblastoma,0
DB00444,hypoplastic left heart syndrome,0
DB00433,dyskeratosis congenita,0
DB15271,hypoplastic left heart syndrome,0
DB01327,malaria,0
DB00838,common variable immunodeficiency,0
DB06228,common variable immunodeficiency,0
DB01359,graves disease,0
DB00133,myasthenia gravis,0
DB00808,parkinson disease,0
DB01260,neuroblastoma,0
DB01257,hypotrichosis,0
DB16220,holoprosencephaly,0
DB06762,fanconi anemia,0
DB00761,disseminated intravascular coagulation,0
DB01195,multiple myeloma,0
DB04828,dengue,0
DB12872,myasthenia gravis,0
DB11626,tuberculosis,0
DB00278,nephrotic syndrome,0
DB00938,common variable immunodeficiency,0
DB00190,hypertriglyceridemia,0
DB01115,lymphangioleiomyomatosis,1
DB16385,meningioma,0
DB07615,multiple myeloma,0
DB00987,celiac disease,0
DB00873,barrett esophagus,0
DB00001,idiopathic pulmonary fibrosis,1
DB09152,glioma,0
DB08910,common variable immunodeficiency,0
DB01277,coronary artery disease,0
DB01017,cholangiocarcinoma,0
DB00518,graves disease,0
DB11739,vitiligo,0
DB00704,multiple sclerosis,1
DB00741,psoriasis,1
DB12240,lupus nephritis,0
DB00205,crohn disease,0
DB01349,parkinson disease,0
DB12248,lupus nephritis,0
DB06655,lymphangioleiomyomatosis,0
DB00213,multiple sclerosis,1
DB14208,cataract,0
DB01037,coronary artery disease,0
DB00002,hypospadias,0
DB04690,cystic fibrosis,0
DB00916,vitiligo,0
DB01015,medulloblastoma,0
DB00314,tuberculosis,1
DB13941,malaria,1
DB00112,neural tube defects,1
DB01590,breast cancer,1
DB12466,q fever,1
DB00745,obsessive-compulsive disorder,1
DB12465,burkitt lymphoma,0
DB01237,retinitis pigmentosa,0
DB01015,optic atrophy,0
DB00153,disseminated intravascular coagulation,0
DB09072,holoprosencephaly,0
DB01340,osteoporosis,0
DB11490,cataract,0
DB14644,coronary artery disease,1
DB08846,multiple sclerosis,1
DB12479,noonan syndrome,0
DB00158,gout,0
DB01117,hyperprolactinemia,0
DB00989,common variable immunodeficiency,0
DB06458,parkinson disease,1
DB00357,hypertriglyceridemia,0
DB11363,vitiligo,0
DB11771,cystic fibrosis,0
DB14026,fanconi anemia,0
DB01599,retinitis pigmentosa,0
DB00230,psoriasis,0
DB09097,hypertriglyceridemia,0
DB00465,burkitt lymphoma,0
DB00759,psoriasis,1
DB00956,noonan syndrome,1
DB08880,costello syndrome,0
DB00197,intervertebral disc disease,0
DB05105,frontotemporal lobar degeneration,0
DB06715,crohn disease,0
DB05812,breast cancer,1
DB00315,huntington disease,0
DB01063,gout,0
DB01021,atypical hemolytic uremic syndrome,0
DB11181,myopia,0
DB01348,atypical hemolytic uremic syndrome,0
DB06151,neural tube defects,1
DB00137,neuroblastoma,0
DB08894,q fever,0
DB00169,prader-willi syndrome,0
DB09061,crohn disease,1
DB01092,psoriasis,0
DB00503,parkinson disease,0
DB00863,hirschsprung disease,1
DB00794,hypospadias,0
DB00641,costello syndrome,0
DB08806,common variable immunodeficiency,0
DB00620,burkitt lymphoma,1
DB07402,malaria,0
DB04786,obsessive-compulsive disorder,1
DB09272,dengue,0
DB00681,cryptorchidism,0
DB00158,breast cancer,0
DB13133,cholangiocarcinoma,0
DB00162,fanconi anemia,1
DB00609,lymphangioleiomyomatosis,0
DB01205,marfan syndrome,0
DB00437,idiopathic pulmonary fibrosis,0
DB01427,hypoplastic left heart syndrome,1
DB15940,coronary artery disease,1
DB01601,neuroblastoma,0
DB00620,diabetic retinopathy,1
DB01366,optic atrophy,0
DB04831,hypospadias,0
DB00288,psoriasis,1
DB00968,dengue,0
DB11638,mitochondrial complex iii deficiency,0
DB13231,asthma,0
DB00262,medulloblastoma,1
DB05679,huntington disease,0
DB06335,lupus nephritis,0
DB01097,hirschsprung disease,0
DB01032,hypertriglyceridemia,0
DB14006,q fever,1
DB00223,marfan syndrome,0
DB01218,osteosarcoma,0
DB00234,cataract,0
DB00001,disseminated intravascular coagulation,1
DB08897,dengue,0
DB00682,leber congenital amaurosis,1
DB08894,malaria,0
DB14491,marfan syndrome,0
DB06685,costello syndrome,0
DB00313,parkinson disease,1
DB13931,asthma,0
DB00268,long qt syndrome,0
DB00302,lymphangioleiomyomatosis,1
DB09152,cystic fibrosis,0
DB00602,costello syndrome,0
DB12017,q fever,0
DB00641,glioma,1
DB08875,holoprosencephaly,0
DB01141,barrett esophagus,1
DB08900,frontotemporal lobar degeneration,0
DB00313,costello syndrome,1
DB08885,myopia,0
DB00741,crohn disease,1
DB00572,multiple sclerosis,0
DB00575,obsessive-compulsive disorder,1
DB01229,leber congenital amaurosis,0
DB00438,optic atrophy,0
DB00458,neuroblastoma,0
DB00417,hyperprolactinemia,0
DB00912,atypical hemolytic uremic syndrome,0
DB06366,osteosarcoma,0
DB13435,coronary artery disease,0
DB00945,breast cancer,1
DB13249,multiple myeloma,0
DB01366,frontotemporal lobar degeneration,0
DB00392,marfan syndrome,0
DB00916,psoriasis,0
DB00215,osteoporosis-pseudoglioma syndrome,1
DB00139,asthma,0
DB01073,cystic fibrosis,0
DB01272,dyskeratosis congenita,0
DB00026,hypertriglyceridemia,0
DB06480,long qt syndrome,0
DB00637,osteosarcoma,0
DB00041,leber congenital amaurosis,0
DB01023,medulloblastoma,0
DB15685,osteosarcoma,0
DB00608,multiple myeloma,1
DB00512,celiac disease,1
DB13155,prader-willi syndrome,0
DB01138,diabetic retinopathy,0
DB11761,multiple sclerosis,0
DB00912,sarcoidosis,0
DB12130,meningioma,0
DB11828,disseminated intravascular coagulation,0
DB01390,optic atrophy,0
DB00330,dyskeratosis congenita,0
DB00277,meningioma,0
DB00162,barrett esophagus,0
DB00675,barrett esophagus,0
DB00234,huntington disease,0
DB00837,cataract,0
DB06273,osteoporosis-pseudoglioma syndrome,0
DB04883,dyskeratosis congenita,0
DB06558,breast cancer,0
DB00571,lupus nephritis,0
DB08900,hirschsprung disease,0
DB00296,vitiligo,0
DB06603,osteoporosis,0
DB00968,dyskeratosis congenita,0
DB14962,myopia,0
DB00401,cholangiocarcinoma,0
DB00916,osteoporosis-pseudoglioma syndrome,0
DB11132,sarcoidosis,0
DB01151,obsessive-compulsive disorder,1
DB00413,cholangiocarcinoma,0
DB01357,prader-willi syndrome,0
DB00363,obsessive-compulsive disorder,1
DB00956,cataract,0
DB09013,neural tube defects,0
DB05773,intervertebral disc disease,0
DB00449,fanconi anemia,0
DB00910,asthma,0
DB00245,vitiligo,0
DB04573,common variable immunodeficiency,0
DB02638,retinitis pigmentosa,0
DB01281,myasthenia gravis,1
DB16226,osteoporosis-pseudoglioma syndrome,1
DB16220,tuberculosis,0
DB12553,lupus nephritis,1
DB12140,disseminated intravascular coagulation,0
DB04926,dyskeratosis congenita,0
DB05105,common variable immunodeficiency,1
DB01003,multiple sclerosis,1
DB05057,coronary artery disease,0
DB14026,q fever,1
DB01011,diabetic retinopathy,0
DB06655,psoriasis,1
DB11642,optic atrophy,0
DB11986,myopia,0
DB00809,glioma,0
DB11596,breast cancer,1
DB14213,osteoporosis-pseudoglioma syndrome,0
DB14125,prader-willi syndrome,0
DB00605,glaucoma,0
DB01551,osteoporosis,0
DB04900,glioma,0
DB08903,malaria,0
DB09069,frontotemporal lobar degeneration,1
DB08868,glioma,0
DB00305,gout,0
DB12553,vitiligo,0
DB01114,meningioma,0
DB13608,tuberculosis,1
DB11886,cholangiocarcinoma,1
DB06603,idiopathic pulmonary fibrosis,1
DB01143,osteosarcoma,0
DB00982,hyperprolactinemia,0
DB11994,cryptorchidism,0
DB01137,coronary artery disease,1
DB00884,glioma,1
DB00771,crohn disease,1
DB09019,fanconi anemia,0
DB00906,diabetic retinopathy,0
DB00627,marfan syndrome,0
DB00291,multiple myeloma,0
DB01394,osteoporosis-pseudoglioma syndrome,1
DB01098,crohn disease,0
DB00863,atherosclerosis,0
DB01359,dengue,0
DB11936,nephrotic syndrome,0
DB00542,osteoporosis-pseudoglioma syndrome,1
DB16393,coronary artery disease,1
DB00550,cryptorchidism,0
DB00325,costello syndrome,1
DB01156,glioma,0
DB01008,dengue,0
DB00609,osteoporosis-pseudoglioma syndrome,0
DB01406,multiple myeloma,0
DB01109,cholangiocarcinoma,0
DB15444,atypical hemolytic uremic syndrome,0
DB01291,long qt syndrome,0
DB00898,leber congenital amaurosis,0
DB01212,hirschsprung disease,1
DB09086,sarcoidosis,0
DB00620,sarcoidosis,1
DB01394,gout,1
DB00864,multiple myeloma,1
DB00501,asthma,0
DB00544,lupus nephritis,0
DB00497,lymphangioleiomyomatosis,0
DB06273,osteoporosis-pseudoglioma syndrome,0
DB01357,neural tube defects,0
DB00313,hypertriglyceridemia,0
DB06767,huntington disease,0
DB06626,holoprosencephaly,0
DB00930,long qt syndrome,0
DB01172,narcolepsy,0
DB00331,breast cancer,1
DB08836,marfan syndrome,0
DB14545,hyperprolactinemia,0
DB09113,holoprosencephaly,0
DB00771,disseminated intravascular coagulation,0
DB00819,glioma,0
DB00996,leishmaniasis,0
DB00816,cystic fibrosis,0
DB06654,parkinson disease,1
DB01611,breast cancer,1
DB01275,hypoplastic left heart syndrome,1
