pathway_id,ko_id,kegg_gene,uniprot_id
map01240,K01772,sty:STY0533,Q8Z8T2
map01240,K01772,stt:t2371,Q8Z8T2
map01240,K01845,sty:STY0223,Q8Z9B4
map01240,K01845,stt:t0203,Q8Z9B4
map01240,K01885,sty:STY2654,P0A2K4
map01240,K01885,stt:t0442,P0A2K4
map01240,K01916,sty:STY1803,Q8Z6G6
map01240,K01916,stt:t1189,Q8Z6G6
map01240,K01918,sty:STY0199,Q8Z9D3
map01240,K01918,stt:t0182,Q8Z9D3
map01240,K01919,sty:STY2944,Q8Z4D6
map01240,K01919,stt:t2715,Q8Z4D6
map01240,K01920,sty:STY3248,P58581
map01240,K01920,stt:t3007,P58581
map01240,K01935,sty:STY0830,Q8Z890
map01240,K01935,sty:STY1575,Q8Z6X9
map01240,K01935,stt:t1410,Q8Z6X9
map01240,K01935,stt:t2090,Q8Z890
map01240,K01937,sty:STY3082,P65922
map01240,K01937,stt:t2854,P65922
map01240,K01939,sty:STY4723,P65883
map01240,K01939,stt:t4417,P65883
map01240,K01955,sty:STY0077,Q8Z9L7
map01240,K01955,stt:t0068,Q8Z9L7
map01240,K01956,sty:STY0076,Q8Z9L8
map01240,K01956,stt:t0067,Q8Z9L8
map01240,K02170,sty:STY4287,Q8Z221
map01240,K02170,stt:t3997,Q8Z221
map01240,K02188,sty:STY2237,Q8Z5M8
map01240,K02188,stt:t0842,Q8Z5M8
map01240,K02191,sty:STY2235,Q8Z5M9
map01240,K02191,stt:t0844,Q8Z5M9
map01240,K02226,sty:STY0694,P58652
map01240,K02226,stt:t2224,P58652
map01240,K02227,sty:STY2239,Q8Z5M7
map01240,K02227,stt:t0839,Q8Z5M7
map01240,K02232,sty:STY2222,Q8Z5N6
map01240,K02232,stt:t0855,Q8Z5N6
map01240,K02233,sty:STY2220,Q8Z5N8
map01240,K02233,stt:t0857,Q8Z5N8
map01240,K02257,sty:STY0481,Q8Z8V5
map01240,K02257,stt:t2421,Q8Z8V5
map01240,K02302,sty:STY4319,Q8Z201
map01240,K02302,stt:t4028,Q8Z201
map01240,K02372,sty:STY0250,P0A1I0
map01240,K02372,stt:t0228,P0A1I0
map01240,K02492,sty:STY1902,P0A1Q7
map01240,K02492,stt:t1099,P0A1Q7
map01240,K02495,sty:STY3877,P0A1E2
map01240,K02495,stt:t3617,P0A1E2
map01240,K02549,sty:STY2536,P58485
map01240,K02549,stt:t0557,P58485
map01240,K02551,sty:STY2540,Q8Z533
map01240,K02551,stt:t0554,Q8Z533
map01240,K02858,sty:STY3373,P66033
map01240,K02858,stt:t3115,P66033
map01240,K03147,sty:STY3721,Q8Z326
map01240,K03147,stt:t3467,Q8Z326
map01240,K03149,sty:STY3725,Q8Z322
map01240,K03149,stt:t3471,Q8Z322
map01240,K03151,sty:STY0464,Q8Z8X1
map01240,K03151,stt:t2438,Q8Z8X1
map01240,K03179,sty:STY4430,Q8XGZ7
map01240,K03179,stt:t4140,Q8XGZ7
map01240,K03181,sty:STY4429,Q8Z1T7
map01240,K03181,stt:t4139,Q8Z1T7
map01240,K03182,sty:STY3581,Q8Z3C3
map01240,K03182,stt:t3319,Q8Z3C3
map01240,K03183,sty:STY3589,P0A2K6
map01240,K03183,stt:t3327,P0A2K6
map01240,K03186,sty:STY2586,P0A246
map01240,K03186,stt:t0508,P0A246
map01240,K03399,sty:STY2236,P0A2H2
map01240,K03399,stt:t0843,P0A2H2
map01240,K03472,sty:STY3228,Q8XGA4
map01240,K03472,stt:t2989,Q8XGA4
map01240,K03473,sty:STY2601,P60801
map01240,K03473,stt:t0494,P60801
map01240,K03474,sty:STY2824,Q8Z4K6
map01240,K03474,stt:t0279,Q8Z4K6
map01240,K03517,sty:STY0797,Q8Z8B8
map01240,K03517,stt:t2122,Q8Z8B8
map01240,K03635,sty:STY0840,P65399
map01240,K03635,stt:t2081,P65399
map01240,K03637,sty:STY0838,Q8Z887
map01240,K03637,stt:t2083,Q8Z887
map01240,K03639,sty:STY0836,P65387
map01240,K03639,stt:t2085,P65387
map01240,K03644,sty:STY0683,Q8Z8I3
map01240,K03644,stt:t2234,Q8Z8I3
map01240,K03800,sty:STY4923,Q8Z0U0
map01240,K03800,stt:t4615,Q8Z0U0
map01240,K03801,sty:STY0686,Q8Z8I2
map01240,K03801,stt:t2232,Q8Z8I2
map01240,K03809,sty:STY1155,Q8Z7N9
map01240,K03809,stt:t1801,Q8Z7N9
map01240,K04487,sty:STY2789,Q8Z4N0
map01240,K04487,stt:t0313,Q8Z4N0
map01240,K05936,sty:STY2234,P0A2H0
map01240,K05936,stt:t0845,P0A2H0
map01240,K08680,sty:STY2538,Q8Z534
map01240,K08680,stt:t0555,Q8Z534
map01240,K09903,sty:STY0241,P65934
map01240,K09903,stt:t0219,P65934
map00260,K00060,sty:STY4087,Q8Z2F4
map00260,K00060,stt:t3811,Q8Z2F4
map00260,K00090,sty:STY4156,Q8Z2A8
map00260,K00090,stt:t3873,Q8Z2A8
map00260,K00133,sty:STY4271,P0A1F9
map00260,K00133,stt:t3981,P0A1F9
map00260,K00281,sty:STY3209,Q8Z3X0
map00260,K00281,stt:t2971,Q8Z3X0
map00260,K00600,sty:STY2802,P0A2E2
map00260,K00600,sty:STY3764,Q8Z2Z9
map00260,K00600,stt:t0301,P0A2E2
map00260,K00600,stt:t3514,Q8Z2Z9
map00260,K00605,sty:STY3211,P64223
map00260,K00605,stt:t2973,P64223
map00260,K00831,sty:STY0977,P62677
map00260,K00831,stt:t1957,P62677
map00260,K00872,sty:STY0003,P65227
map00260,K00872,stt:t0003,P65227
map00260,K01695,sty:STY1324,Q8Z7E0
map00260,K01695,stt:t1639,Q8Z7E0
map00260,K01696,sty:STY1325,P0A2K2
map00260,K01696,stt:t1638,P0A2K2
map00260,K01753,sty:STY3977,Q8Z2L4
map00260,K01753,stt:t3715,Q8Z2L4
map00260,K01834,sty:STY0804,Q8Z8B2
map00260,K01834,stt:t2115,Q8Z8B2
map00260,K02437,sty:STY3210,P0A6U1
map00260,K02437,stt:t2972,P0A6U1
map00260,K12972,sty:STY1172,Q8Z7M6
map00260,K12972,stt:t1785,Q8Z7M6
map00260,K15633,sty:STY4091,Q8Z2F0
map00260,K15633,stt:t3815,Q8Z2F0
map00260,K15634,sty:STY4932,Q8Z0T4
map00260,K15634,stt:t4624,Q8Z0T4
map00260,K16066,sty:STY1550,P69935
map00260,K16066,stt:t1432,P69935
map00261,K00133,sty:STY4271,P0A1F9
map00261,K00133,stt:t3981,P0A1F9
map00261,K00215,sty:STY0073,Q8Z9L9
map00261,K00215,stt:t0066,Q8Z9L9
map00261,K00956,sty:STY3059,Q8Z470
map00261,K00956,stt:t2835,Q8Z470
map00261,K00957,sty:STY3060,P65673
map00261,K00957,stt:t2836,P65673
map00261,K01714,sty:STY2727,Q8Z4R8
map00261,K01714,stt:t0370,Q8Z4R8
map00300,K00133,sty:STY4271,P0A1F9
map00300,K00133,stt:t3981,P0A1F9
map00300,K00215,sty:STY0073,Q8Z9L9
map00300,K00215,stt:t0066,Q8Z9L9
map00300,K00674,sty:STY0236,Q8Z9A8
map00300,K00674,stt:t0214,Q8Z9A8
map00300,K00821,sty:STY4328,Q8Z1Z3
map00300,K00821,stt:t4037,Q8Z1Z3
map00300,K01439,sty:STY2721,Q8Z4S2
map00300,K01439,stt:t0376,Q8Z4S2
map00300,K01714,sty:STY2727,Q8Z4R8
map00300,K01714,stt:t0370,Q8Z4R8
map00300,K01778,sty:STY3612,P0A1F3
map00300,K01778,stt:t3350,P0A1F3
map00300,K01928,sty:STY0143,Q8Z9H3
map00300,K01928,stt:t0127,Q8Z9H3
map00220,K00145,sty:STY3752,Q8Z309
map00220,K00145,stt:t3503,Q8Z309
map00220,K00262,sty:STY1815,Q8Z6F6
map00220,K00262,stt:t1178,Q8Z6F6
map00220,K00611,sty:STY4803,Q8Z127
map00220,K00611,sty:STY4807,Q8Z123
map00220,K00611,stt:t4499,Q8Z127
map00220,K00611,stt:t4503,Q8Z123
map00220,K00813,sty:STY1000,Q56114
map00220,K00813,stt:t1936,Q56114
map00220,K00821,sty:STY4328,Q8Z1Z3
map00220,K00821,stt:t4037,Q8Z1Z3
map00220,K00930,sty:STY3751,P63558
map00220,K00930,stt:t3502,P63558
map00220,K01438,sty:STY3753,Q8Z308
map00220,K01438,stt:t3504,Q8Z308
map00220,K01478,sty:STY4805,Q8Z125
map00220,K01478,stt:t4501,Q8Z125
map00220,K01755,sty:STY3750,Q8Z311
map00220,K01755,stt:t3501,Q8Z311
map00220,K01915,sty:STY3874,P0A1P7
map00220,K01915,stt:t3614,P0A1P7
map00220,K01940,sty:STY3470,Q8Z3H5
map00220,K01940,stt:t3208,Q8Z3H5
map00220,K01955,sty:STY0077,Q8Z9L7
map00220,K01955,stt:t0068,Q8Z9L7
map00220,K01956,sty:STY0076,Q8Z9L8
map00220,K01956,stt:t0067,Q8Z9L8
map00220,K14682,sty:STY3130,Q8Z421
map00220,K14682,stt:t2900,Q8Z421
map00250,K00262,sty:STY1815,Q8Z6F6
map00250,K00262,stt:t1178,Q8Z6F6
map00250,K00278,sty:STY2834,Q8Z4K0
map00250,K00278,stt:t0269,Q8Z4K0
map00250,K00609,sty:STY4800,P0A1Z5
map00250,K00609,stt:t4495,P0A1Z5
map00250,K00610,sty:STY4799,Q8Z130
map00250,K00610,stt:t4494,Q8Z130
map00250,K00813,sty:STY1000,Q56114
map00250,K00813,stt:t1936,Q56114
map00250,K00820,sty:STY3917,Q8Z2Q2
map00250,K00820,stt:t3658,Q8Z2Q2
map00250,K01755,sty:STY3750,Q8Z311
map00250,K01755,stt:t3501,Q8Z311
map00250,K01914,sty:STY3901,Q8Z2Q9
map00250,K01914,stt:t3642,Q8Z2Q9
map00250,K01915,sty:STY3874,P0A1P7
map00250,K01915,stt:t3614,P0A1P7
map00250,K01939,sty:STY4723,P65883
map00250,K01939,stt:t4417,P65883
map00250,K01940,sty:STY3470,Q8Z3H5
map00250,K01940,stt:t3208,Q8Z3H5
map00250,K01955,sty:STY0077,Q8Z9L7
map00250,K01955,stt:t0068,Q8Z9L7
map00250,K01956,sty:STY0076,Q8Z9L8
map00250,K01956,stt:t0067,Q8Z9L8
map00630,K00024,sty:STY3539,Q8Z3E0
map00630,K00024,stt:t3274,Q8Z3E0
map00630,K00090,sty:STY4156,Q8Z2A8
map00630,K00090,stt:t3873,Q8Z2A8
map00630,K00281,sty:STY3209,Q8Z3X0
map00630,K00281,stt:t2971,Q8Z3X0
map00630,K00600,sty:STY2802,P0A2E2
map00630,K00600,sty:STY3764,Q8Z2Z9
map00630,K00600,stt:t0301,P0A2E2
map00630,K00600,stt:t3514,Q8Z2Z9
map00630,K00605,sty:STY3211,P64223
map00630,K00605,stt:t2973,P64223
map00630,K01091,sty:STY4314,Q8Z202
map00630,K01091,stt:t4025,Q8Z202
map00630,K01895,sty:STY4473,Q8Z1R0
map00630,K01895,stt:t4181,Q8Z1R0
map00630,K01915,sty:STY3874,P0A1P7
map00630,K01915,stt:t3614,P0A1P7
map00630,K02437,sty:STY3210,P0A6U1
map00630,K02437,stt:t2972,P0A6U1
map00630,K12972,sty:STY1172,Q8Z7M6
map00630,K12972,stt:t1785,Q8Z7M6
map00910,K00262,sty:STY1815,Q8Z6F6
map00910,K00262,stt:t1178,Q8Z6F6
map00910,K00363,sty:STY4321,P0A230
map00910,K00363,stt:t4030,P0A230
map00910,K01915,sty:STY3874,P0A1P7
map00910,K01915,stt:t3614,P0A1P7
map00910,K02567,sty:STY2485,Q8Z570
map00910,K02567,stt:t0605,Q8Z570
map00910,K03385,sty:STY4475,Q8Z1Q9
map00910,K03385,stt:t4183,Q8Z1Q9
map00910,K05601,sty:STY0933,Q8Z829
map00910,K05601,stt:t1996,Q8Z829
map02020,K00027,sty:STY1494,Q8Z728
map02020,K00027,stt:t1481,Q8Z728
map02020,K00246,sty:STY4701,P67639
map02020,K00246,stt:t4393,P67639
map02020,K00247,sty:STY4700,P67646
map02020,K00247,stt:t4392,P67646
map02020,K00990,sty:STY0237,Q8Z9A7
map02020,K00990,stt:t0215,Q8Z9A7
map02020,K01546,sty:STY0747,Q8Z8E4
map02020,K01546,stt:t2169,Q8Z8E4
map02020,K01547,sty:STY0746,Q8Z8E5
map02020,K01547,stt:t2170,Q8Z8E5
map02020,K01548,sty:STY0745,Q8Z8E6
map02020,K01548,stt:t2171,Q8Z8E6
map02020,K01646,sty:STY0068,Q8XFF4
map02020,K01646,sty:STY0672,Q8XGN1
map02020,K01646,stt:t0061,Q8XFF4
map02020,K01646,stt:t2244,Q8XGN1
map02020,K01791,sty:STY3635,Q8Z388
map02020,K01791,stt:t3377,Q8Z388
map02020,K01915,sty:STY3874,P0A1P7
map02020,K01915,stt:t3614,P0A1P7
map02020,K01991,sty:STY2331,Q8Z5G4
map02020,K01991,stt:t0754,Q8Z5G4
map02020,K02313,sty:STY3940,Q8Z2N6
map02020,K02313,stt:t3681,Q8Z2N6
map02020,K02403,sty:STY2134,P0A2R3
map02020,K02403,stt:t0952,P0A2R3
map02020,K02405,sty:STY2164,P0A2E9
map02020,K02405,stt:t0920,P0A2E9
map02020,K02472,sty:STY3634,Q8Z389
map02020,K02472,stt:t3376,Q8Z389
map02020,K03412,sty:STY2126,Q8Z5V2
map02020,K03412,stt:t0960,Q8Z5V2
map02020,K03413,sty:STY2125,P0A2D6
map02020,K03413,stt:t0961,P0A2D6
map02020,K03533,sty:STY3957,Q8Z2M3
map02020,K03533,stt:t3697,Q8Z2M3
map02020,K03563,sty:STY2947,P69916
map02020,K03563,stt:t2727,P69916
map02020,K04751,sty:STY2808,P0A9Z5
map02020,K04751,stt:t0295,P0A9Z5
map02020,K05966,sty:STY0072,Q8Z9M0
map02020,K05966,sty:STY0668,Q8Z8J2
map02020,K05966,stt:t0065,Q8Z9M0
map02020,K05966,stt:t2248,Q8Z8J2
map02020,K07637,sty:STY1270,Q8Z7H3
map02020,K07637,stt:t1690,Q8Z7H3
map02020,K07638,sty:STY4295,P41406
map02020,K07638,stt:t4005,P41406
map02020,K07645,sty:STY3355,Q8Z3P2
map02020,K07645,stt:t3099,Q8Z3P2
map02020,K07659,sty:STY4294,P0AA20
map02020,K07659,stt:t4004,P0AA20
map02020,K07660,sty:STY1271,Q8Z7H2
map02020,K07660,stt:t1689,Q8Z7H2
map02020,K07666,sty:STY3354,P66796
map02020,K07666,stt:t3098,P66796
map02020,K07677,sty:STY2496,Q56128
map02020,K07677,stt:t0594,Q56128
map02020,K07687,sty:STY2495,Q56127
map02020,K07687,stt:t0595,Q56127
map02020,K07708,sty:STY3875,P0A2E0
map02020,K07708,stt:t3615,P0A2E0
map02020,K07709,sty:STY3712,Q8Z332
map02020,K07709,stt:t3458,Q8Z332
map02020,K07713,sty:STY3711,Q8Z333
map02020,K07713,stt:t3457,Q8Z333
map02020,K07781,sty:STY2190,Q56083
map02020,K07781,stt:t0895,Q56083
map02020,K07788,sty:STY2340,Q8Z5F7
map02020,K07788,stt:t0745,Q8Z5F7
map02020,K07789,sty:STY2341,Q8Z5F6
map02020,K07789,stt:t0744,Q8Z5F6
map02020,K07799,sty:STY2339,Q8Z5F8
map02020,K07799,stt:t0746,Q8Z5F8
map02020,K07803,sty:STY3713,Q8Z331
map02020,K07803,stt:t3459,Q8Z331
map02020,K07806,sty:STY2527,Q8Z542
map02020,K07806,stt:t0566,Q8Z542
map02020,K07811,sty:STY3956,Q8Z2M4
map02020,K07811,stt:t3696,Q8Z2M4
map02020,K08478,sty:STY2635,P0A234
map02020,K08478,stt:t0460,P0A234
map02020,K09474,sty:STY4519,Q934J6
map02020,K09474,stt:t4225,Q934J6
map02020,K09475,sty:STY2493,P0A264
map02020,K09475,stt:t0597,P0A264
map02020,K09476,sty:STY1002,Q56113
map02020,K09476,stt:t1935,Q56113
map02020,K11103,sty:STY4189,Q8Z287
map02020,K11103,stt:t3903,Q8Z287
map02020,K16692,sty:STY2329,Q8Z5G6
map02020,K16692,stt:t0756,Q8Z5G6
map02020,K18326,sty:STY2342,Q8Z5F5
map02020,K18326,stt:t0743,Q8Z5F5
map02020,K25307,sty:STY2330,Q8Z5G5
map02020,K25307,stt:t0755,Q8Z5G5
map02020,K27883,sty:STY2388,Q8Z5C1
map02020,K27883,stt:t0697,Q8Z5C1
map00030,K00090,sty:STY4156,Q8Z2A8
map00030,K00090,stt:t3873,Q8Z2A8
map00030,K00616,sty:STY0007,P66956
map00030,K00616,sty:STY2710,Q8Z4T0
map00030,K00616,stt:t0007,P66956
map00030,K00616,stt:t0386,Q8Z4T0
map00030,K00850,sty:STY3809,P65693
map00030,K00850,stt:t3557,P65693
map00030,K00948,sty:STY1906,P0A1V7
map00030,K00948,stt:t1096,P0A1V7
map00030,K01619,sty:STY4918,Q8Z0U3
map00030,K01619,stt:t4610,Q8Z0U3
map00030,K01783,sty:STY3790,Q8Z2Y1
map00030,K01783,stt:t3538,Q8Z2Y1
map00030,K01807,sty:STY3219,P66693
map00030,K01807,stt:t2981,P66693
map00030,K01810,sty:STY4417,Q8Z1U7
map00030,K01810,stt:t4127,Q8Z1U7
map00030,K01839,sty:STY4920,P63924
map00030,K01839,stt:t4612,P63924
map00030,K03841,sty:STY4774,Q8Z146
map00030,K03841,stt:t4469,Q8Z146
map00030,K07404,sty:STY0818,Q8Z8A2
map00030,K07404,stt:t2102,Q8Z8A2
map00030,K28747,stt:t3725,P0DX97
map00230,K00364,sty:STY0163,Q8Z9F9
map00230,K00364,stt:t0147,Q8Z9F9
map00230,K00602,sty:STY3709,Q8Z335
map00230,K00602,stt:t3455,Q8Z335
map00230,K00759,sty:STY0527,Q8Z8T4
map00230,K00759,stt:t2377,Q8Z8T4
map00230,K00769,sty:STY0362,P0A278
map00230,K00769,stt:t2533,P0A278
map00230,K00860,sty:STY3058,P63890
map00230,K00860,stt:t2834,P63890
map00230,K00939,sty:STY0532,P0A1V5
map00230,K00939,stt:t2372,P0A1V5
map00230,K00940,sty:STY2771,P65535
map00230,K00940,stt:t0330,P65535
map00230,K00942,sty:STY4052,Q8Z2H9
map00230,K00942,stt:t3778,Q8Z2H9
map00230,K00948,sty:STY1906,P0A1V7
map00230,K00948,stt:t1096,P0A1V7
map00230,K00956,sty:STY3059,Q8Z470
map00230,K00956,stt:t2835,Q8Z470
map00230,K00957,sty:STY3060,P65673
map00230,K00957,stt:t2836,P65673
map00230,K01129,sty:STY0230,Q8Z9B1
map00230,K01129,stt:t0209,Q8Z9B1
map00230,K01466,sty:STY0571,Q8XGS6
map00230,K01466,stt:t2338,Q8XGS6
map00230,K01488,sty:STY1658,Q8Z6R2
map00230,K01488,stt:t1331,Q8Z6R2
map00230,K01519,sty:STY3256,Q8Z3U6
map00230,K01519,stt:t3015,Q8Z3U6
map00230,K01524,sty:STY2743,P0A270
map00230,K01524,sty:STY3641,P0A268
map00230,K01524,stt:t0355,P0A270
map00230,K01524,stt:t3383,P0A268
map00230,K01525,sty:STY0103,P0A1B2
map00230,K01525,stt:t0091,P0A1B2
map00230,K01839,sty:STY4920,P63924
map00230,K01839,stt:t4612,P63924
map00230,K01923,sty:STY2725,P65890
map00230,K01923,stt:t0372,P65890
map00230,K01933,sty:STY2740,Q8Z4R2
map00230,K01933,stt:t0358,Q8Z4R2
map00230,K01939,sty:STY4723,P65883
map00230,K01939,stt:t4417,P65883
map00230,K01945,sty:STY3710,Q8Z334
map00230,K01945,stt:t3456,Q8Z334
map00230,K01951,sty:STY2751,Q8Z4Q3
map00230,K01951,stt:t0347,Q8Z4Q3
map00230,K01952,sty:STY2812,Q8Z4L6
map00230,K01952,stt:t0291,Q8Z4L6
map00230,K03784,sty:STY4921,Q8Z0U2
map00230,K03784,stt:t4613,Q8Z0U2
map00230,K03787,sty:STY3052,P66882
map00230,K03787,stt:t2828,P66882
map00230,K05851,sty:STY3620,P0A1A8
map00230,K05851,stt:t3358,P0A1A8
map00230,K07127,sty:STY1129,Q8Z7Q6
map00230,K07127,stt:t1822,Q8Z7Q6
map00230,K08289,sty:STY2089,Q8Z5X3
map00230,K08289,stt:t0994,Q8Z5X3
map00230,K08722,sty:STY2562,Q8Z524
map00230,K08722,stt:t0532,Q8Z524
map00230,K09913,sty:STY0424,Q8Z8Y9
map00230,K09913,stt:t2473,Q8Z8Y9
map00190,K00241,sty:STY0775,P63726
map00190,K00241,stt:t2144,P63726
map00190,K00246,sty:STY4701,P67639
map00190,K00246,stt:t4393,P67639
map00190,K00247,sty:STY4700,P67646
map00190,K00247,stt:t4392,P67646
map00190,K00330,sty:STY2558,Q8XFY2
map00190,K00330,stt:t0536,Q8XFY2
map00190,K00331,sty:STY2557,Q8XGN7
map00190,K00331,stt:t0537,Q8XGN7
map00190,K00334,sty:STY2555,P0A1Y9
map00190,K00334,stt:t0539,P0A1Y9
map00190,K00336,sty:STY2553,P0A1Y5
map00190,K00336,stt:t0541,P0A1Y5
map00190,K00337,sty:STY2552,Q8Z527
map00190,K00337,stt:t0542,Q8Z527
map00190,K00338,sty:STY2551,Q8XFD5
map00190,K00338,stt:t0543,Q8XFD5
map00190,K00340,sty:STY2549,Q8XFA3
map00190,K00340,stt:t0545,Q8XFA3
map00190,K00343,sty:STY2546,Q8Z530
map00190,K00343,stt:t0548,Q8Z530
map00190,K00937,sty:STY2742,Q8Z4R0
map00190,K00937,stt:t0356,Q8Z4R0
map00190,K01507,sty:STY4773,P65749
map00190,K01507,stt:t4468,P65749
map00190,K02108,sty:STY3907,Q8XGC2
map00190,K02108,stt:t3648,Q8XGC2
map00190,K02109,sty:STY3909,Q8XGD7
map00190,K02109,stt:t3650,Q8XGD7
map00190,K02110,sty:STY3908,P68703
map00190,K02110,stt:t3649,P68703
map00190,K02111,sty:STY3911,Q8XG95
map00190,K02111,stt:t3652,Q8XG95
map00190,K02112,sty:STY3913,Q8XGX4
map00190,K02112,stt:t3654,Q8XGX4
map00190,K02113,sty:STY3910,Q8XFM9
map00190,K02113,stt:t3651,Q8XFM9
map00190,K02114,sty:STY3914,P0A1B8
map00190,K02114,stt:t3655,P0A1B8
map00190,K02115,sty:STY3912,Q8Z2Q5
map00190,K02115,stt:t3653,Q8Z2Q5
map00190,K02257,sty:STY0481,Q8Z8V5
map00190,K02257,stt:t2421,Q8Z8V5
map00190,K13378,sty:STY2556,P0A1Y7
map00190,K13378,stt:t0538,P0A1Y7
map00564,K00057,sty:STY4095,P0A1P3
map00564,K00057,stt:t3819,P0A1P3
map00564,K00112,sty:STY2514,Q8Z553
map00564,K00112,stt:t0579,Q8Z553
map00564,K00631,sty:STY4431,Q8Z1T6
map00564,K00631,stt:t4141,Q8Z1T6
map00564,K00655,sty:STY3350,P0A258
map00564,K00655,stt:t3094,P0A258
map00564,K00995,sty:STY2153,Q8XFD0
map00564,K00995,stt:t0931,Q8XFD0
map00564,K01058,sty:STY3602,P0A232
map00564,K01058,stt:t3340,P0A232
map00564,K01521,sty:STY3807,Q8Z2W6
map00564,K01521,stt:t3555,Q8Z2W6
map00564,K01613,sty:STY4708,Q8Z194
map00564,K01613,stt:t4400,Q8Z194
map00564,K03736,sty:STY2694,Q8Z4U3
map00564,K03736,stt:t0401,Q8Z4U3
map00564,K05939,sty:STY3153,Q8Z406
map00564,K05939,stt:t2919,Q8Z406
map00564,K06131,sty:STY0847,Q8Z883
map00564,K06131,sty:STY1312,P63799
map00564,K06131,stt:t1651,P63799
map00564,K06131,stt:t2076,Q8Z883
map00564,K08591,sty:STY3386,P67162
map00564,K08591,stt:t3127,P67162
map00565,K01058,sty:STY3602,P0A232
map00565,K01058,stt:t3340,P0A232
map00592,K00632,sty:STY2621,Q8Z4Y9
map00592,K00632,sty:STY3578,P0A2H8
map00592,K00632,stt:t0475,Q8Z4Y9
map00592,K00632,stt:t3316,P0A2H8
map00592,K01058,sty:STY3602,P0A232
map00592,K01058,stt:t3340,P0A232
map01232,K00364,sty:STY0163,Q8Z9F9
map01232,K00364,stt:t0147,Q8Z9F9
map01232,K00560,sty:STY3142,Q8Z412
map01232,K00560,stt:t2910,Q8Z412
map01232,K00757,sty:STY3591,P0A1F7
map01232,K00757,stt:t3329,P0A1F7
map01232,K00758,sty:STY4919,Q8XF46
map01232,K00758,stt:t4611,Q8XF46
map01232,K00759,sty:STY0527,Q8Z8T4
map01232,K00759,stt:t2377,Q8Z8T4
map01232,K00761,sty:STY2739,P0A2M6
map01232,K00761,stt:t0359,P0A2M6
map01232,K00769,sty:STY0362,P0A278
map01232,K00769,stt:t2533,P0A278
map01232,K00857,sty:STY1301,Q8XFQ8
map01232,K00857,stt:t1661,Q8XFQ8
map01232,K00876,sty:STY2335,P67409
map01232,K00876,stt:t0750,P67409
map01232,K00939,sty:STY0532,P0A1V5
map01232,K00939,stt:t2372,P0A1V5
map01232,K00940,sty:STY2771,P65535
map01232,K00940,stt:t0330,P65535
map01232,K00942,sty:STY4052,Q8Z2H9
map01232,K00942,stt:t3778,Q8Z2H9
map01232,K00943,sty:STY1239,P65247
map01232,K00943,stt:t1720,P65247
map01232,K00945,sty:STY0980,Q8Z803
map01232,K00945,stt:t1954,Q8Z803
map01232,K01129,sty:STY0230,Q8Z9B1
map01232,K01129,stt:t0209,Q8Z9B1
map01232,K01250,sty:STY0706,Q8Z8H0
map01232,K01250,stt:t2212,Q8Z8H0
map01232,K01488,sty:STY1658,Q8Z6R2
map01232,K01488,stt:t1331,Q8Z6R2
map01232,K01489,sty:STY2413,Q8Z5A8
map01232,K01489,stt:t0672,Q8Z5A8
map01232,K01494,sty:STY2334,P63906
map01232,K01494,stt:t0751,P63906
map01232,K01519,sty:STY3256,Q8Z3U6
map01232,K01519,stt:t3015,Q8Z3U6
map01232,K01520,sty:STY4063,P64009
map01232,K01520,stt:t3787,P64009
map01232,K01937,sty:STY3082,P65922
map01232,K01937,stt:t2854,P65922
map01232,K01939,sty:STY4723,P65883
map01232,K01939,stt:t4417,P65883
map01232,K01951,sty:STY2751,Q8Z4Q3
map01232,K01951,stt:t0347,Q8Z4Q3
map01232,K03784,sty:STY4921,Q8Z0U2
map01232,K03784,stt:t4613,Q8Z0U2
map01232,K03787,sty:STY3052,P66882
map01232,K03787,stt:t2828,P66882
map01232,K06287,sty:STY3551,P58631
map01232,K06287,stt:t3286,P58631
map01232,K08722,sty:STY2562,Q8Z524
map01232,K08722,stt:t0532,Q8Z524
map01232,K09903,sty:STY0241,P65934
map01232,K09903,stt:t0219,P65934
map01232,K09913,sty:STY0424,Q8Z8Y9
map01232,K09913,stt:t2473,Q8Z8Y9
map01232,K12700,sty:STY0060,Q8Z9M9
map01232,K12700,stt:t0053,Q8Z9M9
map00760,K00278,sty:STY2834,Q8Z4K0
map00760,K00278,stt:t0269,Q8Z4K0
map00760,K00322,sty:STY3748,P66009
map00760,K00322,stt:t3499,P66009
map00760,K00763,sty:STY1010,Q8Z7Y9
map00760,K00763,stt:t1930,Q8Z7Y9
map00760,K00858,sty:STY2869,P65775
map00760,K00858,stt:t2637,P65775
map00760,K00969,sty:STY0696,Q8Z8H7
map00760,K00969,stt:t2222,Q8Z8H7
map00760,K01916,sty:STY1803,Q8Z6G6
map00760,K01916,stt:t1189,Q8Z6G6
map00760,K03426,sty:STY3719,Q8Z328
map00760,K03426,stt:t3465,Q8Z328
map00760,K03517,sty:STY0797,Q8Z8B8
map00760,K03517,stt:t2122,Q8Z8B8
map00760,K03784,sty:STY4921,Q8Z0U2
map00760,K03784,stt:t4613,Q8Z0U2
map00760,K03787,sty:STY3052,P66882
map00760,K03787,stt:t2828,P66882
map00760,K12410,sty:STY1261,P0A2F3
map00760,K12410,stt:t1699,P0A2F3
map00010,K00134,sty:STY1825,P0A1P1
map00010,K00134,stt:t1169,P0A1P1
map00010,K00845,sty:STY2644,P58618
map00010,K00845,stt:t0454,P58618
